0,1,2,3,4,5,6,7,8,9,label
-0.42518100000000003,-0.071406,0.424116,1.8632790000000001,0.17234000000000002,0.06573999999999999,0.446679,1.8817599999999999,1.7790650000000001,-0.06111799999999999,1
-0.277055,-0.251983,-3.203415,1.9579259999999998,0.261718,1.8513080000000002,0.710932,2.285872,2.090879,1.360398,1
-0.314087,-0.040001,0.303198,1.37665,0.17234000000000002,1.519109,0.6354310000000001,0.607896,1.591976,1.109386,1
-0.153617,-0.840822,0.139604,-0.9719030000000001,0.17234000000000002,0.10726500000000001,0.710932,-1.117591,1.217798,-0.15504,1
0.006853,0.407516,0.27474699999999996,-0.083803,0.261718,-0.058835000000000005,-0.006326,0.121928,0.843621,0.07509199999999999,0
-0.10424100000000001,0.23479,0.214288,0.31402800000000003,0.17234000000000002,0.314889,0.031425,1.119181,0.656532,0.40024299999999996,0
0.364825,0.36826,0.19295,-0.42040600000000006,0.261718,-0.9723809999999999,0.069175,0.118375,0.344717,-0.804824,0
-0.10424100000000001,0.022808000000000002,0.37788299999999997,1.279945,0.17234000000000002,1.0623360000000002,0.597681,0.327518,0.968347,0.731121,1
0.167323,0.148427,0.278304,-0.289596,0.261718,-0.557133,0.446679,-0.351109,0.438262,-0.618247,0
0.09326,0.054213,0.37432600000000005,0.37892600000000004,0.261718,-0.6401819999999999,0.446679,1.6145459999999998,0.8748020000000001,-0.686394,0
-0.32643,0.09346900000000001,-3.210528,0.6684140000000001,-0.095795,1.26996,-0.119577,0.142197,1.3737059999999999,1.350115,1
0.019197,0.077766,0.349432,-0.356523,0.261718,-1.22153,0.446679,0.530526,0.656532,-1.20638,0
-0.301743,0.171981,0.285416,0.684706,0.17234000000000002,1.519109,0.257927,1.703915,1.124254,1.349307,1
-0.277055,0.038511000000000004,0.42056000000000004,3.9871519999999996,0.17234000000000002,1.519109,0.748682,2.395957,1.591976,1.033511,1
-0.017834,-0.22843000000000002,0.37077,1.293671,0.17234000000000002,0.813187,1.088436,0.904078,2.090879,0.239524,1
0.229043,0.014957,0.395665,-1.399572,0.08296100000000001,-0.9723809999999999,0.220177,-2.267992,-0.87136,-0.8829530000000001,0
-0.116585,0.30545100000000003,0.036468,-0.41038,0.261718,-1.013906,0.484429,0.08241699999999999,0.781258,-1.030267,0
-0.252367,-0.008597,-2.044028,0.342613,0.351096,-0.847807,-0.006326,0.21048200000000003,1.311343,-0.649385,1
-0.277055,-0.251983,-3.203415,1.9579259999999998,0.261718,1.643684,0.295677,2.193552,2.1532419999999997,1.424796,1
-0.116585,0.30545100000000003,0.036468,-0.41038,0.261718,-0.598658,0.031425,0.681693,1.03071,-0.440217,0
-0.33877399999999996,-0.26768600000000004,0.44189799999999996,0.616019,0.440474,-0.681707,-1.1765889999999999,1.79672,2.465057,0.21060399999999999,1
-0.351118,-0.314793,0.573485,1.670018,-0.185173,0.06573999999999999,-4.121121,0.5116539999999999,1.498432,-0.47608100000000003,1
-0.091897,0.34470700000000004,0.182281,0.722749,0.261718,1.145386,0.7864329999999999,-0.803003,0.095265,0.689832,0
-0.10424100000000001,0.23479,0.214288,0.31402800000000003,0.17234000000000002,-1.055431,0.144676,0.8879049999999999,0.905984,-0.922169,0
-0.091897,0.34470700000000004,0.182281,0.722749,0.261718,0.024215,0.408929,0.451718,1.093072,-0.07727300000000001,0
-0.33877399999999996,-0.314793,0.449011,1.243006,0.797987,-0.349509,-1.516343,1.578433,2.901598,0.799762,1
-0.42518100000000003,-0.071406,0.424116,1.8632790000000001,0.17234000000000002,1.477585,-0.119577,0.941918,1.9973349999999999,1.5768,1
0.068573,0.007106,0.288973,0.592954,0.261718,-1.1800059999999999,0.069175,1.450621,1.623157,-0.988966,0
-0.00549,-0.071406,0.352988,-0.20667600000000003,0.261718,-1.719828,0.371178,-0.677579,-0.12300499999999999,-1.614266,0
-0.301743,0.171981,0.285416,0.684706,0.17234000000000002,1.228436,0.446679,1.754182,2.059698,1.1091090000000001,1
-0.116585,-0.07925700000000001,0.381439,1.540879,0.17234000000000002,1.4360600000000001,0.408929,0.5191479999999999,1.716702,1.197943,1
0.57467,0.085618,0.310311,-2.167514,0.261718,-1.22153,0.144676,-1.664911,-0.12300499999999999,-1.069,0
0.080916,0.062064,0.203619,0.577021,0.261718,-0.6401819999999999,0.710932,1.061556,1.03071,-0.816264,0
0.043885,0.06991499999999999,0.285416,0.37277899999999997,0.261718,-1.055431,0.031425,0.920542,0.594169,-0.8583370000000001,0
-0.128929,-0.040001,0.057807000000000004,0.557894,0.261718,-0.9308559999999999,0.55993,1.0598670000000001,1.7790650000000001,-0.976525,1
0.10560399999999999,0.014957,0.37788299999999997,-0.43222200000000005,0.261718,-0.764757,-0.006326,0.33509,1.217798,-0.565288,0
-0.33877399999999996,-0.26768600000000004,0.44189799999999996,0.616019,0.440474,-0.515608,-0.9878370000000001,1.7924099999999998,2.620965,0.304694,1
-0.116585,0.30545100000000003,0.036468,-0.41038,0.261718,-0.515608,0.106925,0.825076,1.24898,-0.400121,0
0.364825,0.36826,0.19295,-0.42040600000000006,0.261718,-1.013906,0.106925,0.261389,0.594169,-0.830248,0
-2.573011,0.06991499999999999,0.24629600000000001,-3.018853,0.08296100000000001,-2.550325,-2.799857,0.355263,-3.085245,-3.426236,0
0.031541,0.171981,0.253409,-0.862994,0.17234000000000002,-1.1384809999999999,0.182426,-0.489813,1.342524,-1.00817,0
-0.042522000000000004,-0.189174,0.33165,-0.664392,0.261718,-1.096956,0.182426,-0.40881100000000004,0.31353600000000004,-0.9622879999999999,0
0.068573,-0.016447999999999997,0.27474699999999996,-0.03633,0.261718,0.522513,0.52218,0.111055,0.375899,0.292398,0
-0.10424100000000001,-1.037102,0.388552,-1.0993110000000001,0.17234000000000002,-0.058835000000000005,0.824183,-1.582958,0.40708,-0.371309,1
-0.091897,0.22693899999999997,0.26763400000000004,0.024091,0.261718,-1.1800059999999999,0.55993,-0.289718,-0.091823,-1.2152530000000001,0
-0.128929,0.06991499999999999,0.313868,0.5105109999999999,0.08296100000000001,-0.22493400000000002,-0.270579,0.190833,0.001721,0.07640599999999999,0
0.031541,0.19553399999999999,0.24629600000000001,0.627208,0.261718,-0.764757,0.220177,0.756171,0.687713,-0.689577,0
-0.252367,-0.063555,0.594823,0.8912450000000001,0.529852,0.024215,-0.685833,1.326518,2.870416,0.698137,1
0.006853,0.407516,0.27474699999999996,-0.083803,0.261718,-0.391033,0.748682,0.12377200000000001,0.438262,-0.630242,0
-0.38815,-1.021399,0.057807000000000004,1.228564,-0.006417,1.186911,0.9751850000000001,0.44098100000000007,1.560794,0.61216,1
11.819916000000001,0.20338499999999998,0.395665,-2.941364,-0.9001979999999999,-1.678304,0.106925,0.620147,0.8748020000000001,-1.459635,0
0.229043,0.014957,0.395665,-1.399572,0.08296100000000001,-1.719828,0.371178,-0.171808,1.217798,-1.602211,0
-0.33877399999999996,-0.26768600000000004,0.44189799999999996,0.616019,0.440474,0.314889,-1.478592,1.279611,2.496239,1.440709,1
0.068573,0.007106,0.288973,0.592954,0.261718,0.314889,0.446679,0.48726800000000003,0.31353600000000004,0.14791700000000002,0
0.117948,0.06991499999999999,0.338762,-1.2960040000000002,0.261718,-1.1384809999999999,0.295677,0.314432,0.9995280000000001,-1.0585120000000001,0
-0.00549,0.054213,0.32098000000000004,0.804804,0.17234000000000002,-0.515608,-0.270579,0.529419,1.124254,-0.204514,1
-0.351118,0.022808000000000002,0.17161099999999999,1.1519700000000002,0.261718,-0.681707,0.106925,2.2715240000000003,2.371513,-0.554318,1
0.031541,0.140576,0.399221,-0.817372,0.261718,-0.183409,0.106925,0.49503400000000003,0.282354,-0.10516800000000001,0
-0.116585,-0.07925700000000001,0.381439,1.540879,0.17234000000000002,1.519109,-0.308329,0.44236000000000003,1.654339,1.773118,1
11.819916000000001,0.20338499999999998,0.395665,-2.941364,-0.9001979999999999,-2.59185,-2.611104,3.556843,-3.771237,-3.460786,0
-0.351118,-0.24413200000000002,0.594823,1.592678,0.797987,0.522513,-1.403091,0.766267,1.3737059999999999,1.558331,1
0.080916,0.20338499999999998,0.249852,-0.42306099999999996,0.261718,-0.598658,0.333428,-0.331092,0.344717,-0.598018,0
-0.277055,-0.251983,-3.203415,1.9579259999999998,0.261718,1.103861,0.748682,2.870606,1.6855200000000001,0.660429,1
0.117948,0.06991499999999999,0.338762,-1.2960040000000002,0.261718,-1.636779,-0.006326,-0.5283329999999999,0.18880999999999998,-1.381638,0
-0.116585,-0.07925700000000001,0.381439,1.540879,0.17234000000000002,2.183507,-0.308329,0.282066,1.24898,2.361167,1
0.019197,0.077766,0.349432,-0.356523,0.261718,-0.598658,0.295677,-0.667192,0.656532,-0.574426,0
-0.26471100000000003,-0.055704,-3.210528,0.413627,0.08296100000000001,1.228436,-0.42158,1.024453,1.872609,1.552653,1
-0.33877399999999996,-0.26768600000000004,0.44189799999999996,0.616019,0.440474,0.647088,-1.516343,0.81731,1.623157,1.8030259999999998,1
-0.351118,-0.314793,0.573485,1.670018,-0.185173,0.480988,-1.2143389999999998,2.0796810000000003,2.901598,1.39103,1
11.819916000000001,0.20338499999999998,0.395665,-2.941364,-0.9001979999999999,-0.22493400000000002,0.069175,-0.620653,-0.029461,-0.133907,0
0.019197,0.077766,0.349432,-0.356523,0.261718,-0.557133,0.710932,0.7408140000000001,0.438262,-0.7263930000000001,0
0.10560399999999999,0.014957,0.37788299999999997,-0.43222200000000005,0.261718,0.397939,0.861934,1.535564,2.340331,0.013309999999999999,0
0.57467,0.085618,0.310311,-2.167514,0.261718,-1.5952540000000002,0.861934,-2.532178,-1.5885340000000001,-1.709598,0
-0.301743,0.171981,0.285416,0.684706,0.17234000000000002,0.522513,0.106925,2.0048150000000002,1.810246,0.551077,1
0.57467,0.085618,0.310311,-2.167514,0.261718,-1.968978,0.257927,-1.0452489999999999,0.157628,-1.7936459999999999,0
0.068573,-0.016447999999999997,0.27474699999999996,-0.03633,0.261718,1.228436,0.182426,-0.504568,-0.466001,1.133243,0
0.31545,-0.989994,0.157386,-2.450289,0.17234000000000002,1.685209,0.597681,-1.223307,-0.12300499999999999,1.26902,1
-0.054866,0.22693899999999997,0.32098000000000004,-0.905841,0.261718,-0.183409,0.182426,-1.136715,0.095265,-0.142214,0
-0.32643,-0.157769,0.424116,1.924954,0.17234000000000002,-0.9723809999999999,2.560702,1.611323,1.124254,-1.821927,1
-0.33877399999999996,-0.26768600000000004,0.44189799999999996,0.616019,0.440474,0.397939,-0.836835,0.11581199999999998,1.903791,1.053426,1
-0.301743,0.171981,0.285416,0.684706,0.17234000000000002,3.055529,0.408929,1.417149,1.9661540000000002,2.608514,1
-0.116585,-0.07925700000000001,0.381439,1.540879,0.17234000000000002,1.103861,0.6354310000000001,0.9272600000000001,1.9661540000000002,0.776026,1
0.006853,0.407516,0.27474699999999996,-0.083803,0.261718,0.854712,0.52218,-0.032114,0.40708,0.592763,0
-0.215336,-1.296191,0.491688,1.050073,0.6192300000000001,-0.30798400000000004,1.3149389999999999,-0.43834300000000004,1.311343,-0.289491,1
-0.00549,-0.071406,0.352988,-0.20667600000000003,0.261718,-0.8062819999999999,0.371178,0.839929,1.404887,-0.8096220000000001,0
-0.054866,0.22693899999999997,0.32098000000000004,-0.905841,0.261718,-0.515608,0.182426,-0.827427,0.718895,-0.43305600000000005,0
-0.079554,0.187683,0.335206,0.745008,0.17234000000000002,-0.391033,-0.081827,0.035664999999999995,1.311343,-0.18631099999999998,1
-0.10424100000000001,-1.037102,0.388552,-1.0993110000000001,0.17234000000000002,-0.349509,0.408929,-0.846377,1.280161,-0.41025900000000004,1
0.192011,0.148427,0.19295,-1.29308,0.261718,-1.5537290000000001,0.144676,-0.005243,0.656532,-1.333526,0
-0.412837,-0.346197,0.6019359999999999,2.211191,0.440474,0.480988,0.220177,0.9521700000000001,2.122061,0.46062700000000006,1
-0.00549,-0.071406,0.352988,-0.20667600000000003,0.261718,-0.9308559999999999,0.220177,-0.327791,0.62535,-0.827536,0
0.24138600000000002,0.23479,0.310311,-1.7109919999999998,0.261718,-1.470679,0.031425,0.08758200000000001,0.40708,-1.239966,0
-0.079554,0.187683,0.335206,0.745008,0.17234000000000002,-0.6401819999999999,0.295677,0.858626,2.340331,-0.614401,1
-0.10424100000000001,0.23479,0.214288,0.31402800000000003,0.17234000000000002,-0.391033,0.106925,1.460834,1.093072,-0.296676,0
-0.22768000000000002,-0.11066199999999998,0.196506,1.060099,0.261718,-0.058835000000000005,0.031425,0.963741,1.9661540000000002,0.05574400000000001,1
0.167323,0.148427,0.278304,-0.289596,0.261718,-1.38763,-0.119577,0.474803,1.03071,-1.087867,0
-0.252367,-0.008597,-2.044028,0.342613,0.351096,0.439463,0.52218,1.264525,1.591976,0.200936,1
-0.38815,-1.021399,0.057807000000000004,1.228564,-0.006417,1.145386,0.408929,0.798924,2.059698,0.974284,1
-0.116585,-0.07925700000000001,0.381439,1.540879,0.17234000000000002,0.771662,-0.006326,0.140043,1.280161,0.825451,1
0.006853,0.407516,0.27474699999999996,-0.083803,0.261718,-0.889332,0.333428,0.108221,0.064084,-0.8523209999999999,0
0.031541,0.19553399999999999,0.24629600000000001,0.627208,0.261718,0.439463,0.55993,0.8382790000000001,0.282354,0.237848,0
-0.252367,-0.063555,0.594823,0.8912450000000001,0.529852,0.356414,-0.308329,0.894642,2.028517,0.616259,1
-0.042522000000000004,-0.189174,0.33165,-0.664392,0.261718,-0.183409,0.257927,-0.909399,0.064084,-0.19026600000000002,0
0.117948,0.06991499999999999,0.338762,-1.2960040000000002,0.261718,-0.723232,0.55993,-0.49482200000000004,0.562987,-0.800629,0
-0.00549,0.054213,0.32098000000000004,0.804804,0.17234000000000002,0.190314,3.013707,0.17965,1.24898,-1.117956,1
0.006853,0.407516,0.27474699999999996,-0.083803,0.261718,0.397939,0.9751850000000001,-0.9321149999999999,-0.185368,-0.065001,0
-0.26471100000000003,-0.055704,-3.210528,0.413627,0.08296100000000001,-0.349509,-1.2143389999999998,2.275388,2.465057,0.508679,1
0.043885,0.06991499999999999,0.285416,0.37277899999999997,0.261718,-1.1384809999999999,0.408929,0.857248,0.843621,-1.1071309999999999,0
-0.153617,-0.840822,0.139604,-0.9719030000000001,0.17234000000000002,-1.2630549999999998,-0.081827,0.13786800000000002,1.810246,-0.989967,1
0.364825,0.36826,0.19295,-0.42040600000000006,0.261718,-1.429155,0.257927,0.821815,0.968347,-1.307113,0
-0.33877399999999996,-0.22843000000000002,0.584154,2.123586,0.261718,0.024215,1.352689,0.478336,0.375899,0.256956,1
-0.33877399999999996,-0.314793,0.449011,1.243006,0.797987,0.522513,-0.270579,0.951743,1.7790650000000001,0.797834,1
0.10560399999999999,0.014957,0.37788299999999997,-0.43222200000000005,0.261718,1.685209,0.484429,-1.818487,-1.214356,1.370175,0
0.019197,-0.016447999999999997,0.32453699999999996,-0.20781,0.261718,0.314889,0.408929,0.052499000000000004,0.531806,0.18703599999999998,0
0.57467,0.085618,0.310311,-2.167514,0.261718,-1.429155,0.257927,-0.974635,0.843621,-1.308162,0
-0.017834,-0.22843000000000002,0.37077,1.293671,0.17234000000000002,1.35301,1.0129350000000001,0.650396,2.028517,0.805742,1
-0.33877399999999996,-0.26768600000000004,0.44189799999999996,0.616019,0.440474,-1.3461049999999999,-1.32759,2.064595,3.2445939999999998,-0.394081,1
11.819916000000001,0.20338499999999998,0.395665,-2.941364,-0.9001979999999999,-2.259651,0.371178,3.312811,-3.708874,-2.0920229999999997,0
-0.38815,-1.021399,0.057807000000000004,1.228564,-0.006417,2.183507,0.484429,-0.187651,0.7500760000000001,1.813092,1
0.006853,0.407516,0.27474699999999996,-0.083803,0.261718,0.8962370000000001,-0.044076,-0.8125939999999999,0.064084,0.968076,0
-0.252367,-0.008597,-2.044028,0.342613,0.351096,0.854712,0.52218,0.505518,1.46725,0.597248,1
-0.116585,0.30545100000000003,0.036468,-0.41038,0.261718,-1.802878,0.295677,0.43705900000000003,1.24898,-1.6591470000000001,0
0.24138600000000002,0.23479,0.310311,-1.7109919999999998,0.261718,-1.429155,0.710932,0.366873,1.093072,-1.498789,0
-0.10424100000000001,0.022808000000000002,0.37788299999999997,1.279945,0.17234000000000002,-0.9723809999999999,3.315711,1.133665,1.623157,-2.064368,1
-0.153617,-0.840822,0.139604,-0.9719030000000001,0.17234000000000002,-0.557133,0.333428,-0.240771,1.342524,-0.5353319999999999,1
0.364825,0.36826,0.19295,-0.42040600000000006,0.261718,-1.013906,0.408929,0.029725,0.687713,-0.9794299999999999,0
-0.351118,-0.314793,0.573485,1.670018,-0.185173,-1.013906,-1.365341,1.70475,2.340331,-0.039516,1
-0.32643,0.09346900000000001,-3.210528,0.6684140000000001,-0.095795,1.186911,0.748682,1.26934,2.122061,0.74338,1
-0.10424100000000001,0.022808000000000002,0.37788299999999997,1.279945,0.17234000000000002,4.508898,5.127730000000001,-4.0906910000000005,-4.488411,0.9618190000000001,1
-0.079554,0.187683,0.335206,0.745008,0.17234000000000002,0.730137,0.824183,0.121501,1.061891,0.3113,1
0.019197,0.077766,0.349432,-0.356523,0.261718,-0.723232,-0.044076,-0.049219,0.375899,-0.504121,0
-3.498799,-0.754459,0.477462,1.600496,-4.9222150000000005,1.394535,0.031425,0.290493,-1.027268,1.424097,1
-0.079554,0.187683,0.335206,0.745008,0.17234000000000002,1.0623360000000002,0.371178,0.531399,1.155435,0.8406170000000001,1
-0.054866,0.22693899999999997,0.32098000000000004,-0.905841,0.261718,0.190314,0.182426,-0.925436,0.656532,0.222598,0
0.031541,0.140576,0.399221,-0.817372,0.261718,-0.266459,-2.875357,0.62135,0.438262,-1.633988,0
0.080916,0.20338499999999998,0.310311,0.26950999999999997,0.261718,-0.723232,0.6354310000000001,0.9195129999999999,0.594169,-0.85865,0
